127.0.0.1 - - [23/Aug/2022:21:52:08 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:14 +0900] "GET /intrip/download.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=21 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:14 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:18 +0900] "GET /intrip/board/modBoard.do?post_num=21 HTTP/1.1" 200 10800
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:18 +0900] "GET /intrip/download.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=21 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:18 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:21 +0900] "POST /intrip/board/removeMod.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:22 +0900] "GET /intrip/board/modBoard.do?removeCompleted=true&post_num=21 HTTP/1.1" 200 9659
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:22 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:23 +0900] "POST /intrip/board/modBoard.do HTTP/1.1" 201 117
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:24 +0900] "GET /intrip/board/community_detail.do?post_num=21 HTTP/1.1" 200 14625
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:24 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:29 +0900] "POST /intrip/board/updateLike HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:30 +0900] "GET /intrip/board/community_detail.do?post_num=21 HTTP/1.1" 200 14625
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:30 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:31 +0900] "POST /intrip/board/updatesin HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:33 +0900] "GET /intrip/board/community_detail.do?post_num=21 HTTP/1.1" 200 14625
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:33 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:37 +0900] "GET /intrip/board/community-info HTTP/1.1" 200 11681
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:37 +0900] "GET /intrip/board/css/bootstrap.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:38 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 12574
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:38 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:38 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:41 +0900] "GET /intrip/board/community-acco HTTP/1.1" 200 10663
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:41 +0900] "GET /intrip/board/css/bootstrap.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:42 +0900] "GET /intrip/board/community_detail.do?post_num=21 HTTP/1.1" 200 14625
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:42 +0900] "GET /intrip/download.do?imageFileName=213.PNG&post_num=21 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:44 +0900] "GET /intrip/board/community-info HTTP/1.1" 200 11681
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:44 +0900] "GET /intrip/board/css/bootstrap.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:46 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 12574
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:46 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:46 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:50 +0900] "POST /intrip/board/boardreplyWrite2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:50 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 13679
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:50 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:50 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:54 +0900] "POST /intrip/board/boardreplyWrite2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:54 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 14784
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:54 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:54 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:56 +0900] "GET /intrip/board/boardreplyUpdateView2?post_num=100036&com_num=6 HTTP/1.1" 200 2524
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:53:59 +0900] "POST /intrip/board/boardreplyUpdate2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:00 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 14787
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:00 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:00 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:02 +0900] "POST /intrip/board/boardreplyDelete2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:02 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 13682
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:02 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:02 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:05 +0900] "POST /intrip/board/updateLike1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:06 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 13682
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:06 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:06 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:07 +0900] "POST /intrip/board/updatesin1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:08 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 13682
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:08 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:08 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:10 +0900] "GET /intrip/board/modBoard1.do?post_num=100036 HTTP/1.1" 200 10808
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:10 +0900] "GET /intrip/download1.do?imageFileName=%EC%BA%A1%EC%B2%98.PNG&post_num=100036 HTTP/1.1" 200 54685
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:10 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:12 +0900] "POST /intrip/board/removeMod1.do HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:13 +0900] "GET /intrip/board/modBoard1.do?removeCompleted=true&post_num=100036 HTTP/1.1" 200 9655
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:13 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:20 +0900] "POST /intrip/board/modBoard1.do HTTP/1.1" 201 122
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:21 +0900] "GET /intrip/board/community_detail2.do?post_num=100036 HTTP/1.1" 200 13678
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:21 +0900] "GET /intrip/download1.do?imageFileName=44.PNG&post_num=100036 HTTP/1.1" 200 28224
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:21 +0900] "GET /intrip/download1.do?imageFileName=213.PNG&post_num=100036 HTTP/1.1" 200 686761
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:32 +0900] "GET /intrip/board/community-infomaster HTTP/1.1" 200 6132
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:32 +0900] "GET /intrip/board/css/bootstrap.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:34 +0900] "GET /intrip/board/community-accomaster HTTP/1.1" 200 6079
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:34 +0900] "GET /intrip/board/css/bootstrap.css HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:38 +0900] "GET /intrip/board/community-acco?page=1&perPageNum=10&searchType=j&keyword=%EA%B0%80%EC%A1%B1 HTTP/1.1" 200 10759
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:38 +0900] "GET /intrip/tourist/tourist_PageList11??page=1&perPageNum=10&searchType=j&keyword=%EA%B0%80%EC%A1%B1 HTTP/1.1" 200 10736
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:38 +0900] "GET /intrip/resources/js/tourist/tourist_PageList.js HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:38 +0900] "GET /intrip/resources/css/tourist/tourist_PageList.css HTTP/1.1" 200 1853
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:45 +0900] "GET /intrip/tourist/busanfestival_PageList11??page=1&perPageNum=10&searchType=b&keyword=%EB%A1%AF%EB%8D%B0 HTTP/1.1" 200 5778
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:48 +0900] "GET /intrip/tourist/busanexperience_PageList HTTP/1.1" 200 12543
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:48 +0900] "GET /intrip/tourist/busanfestival_PageList HTTP/1.1" 200 12119
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:49 +0900] "GET /intrip/tourist/busantourist_PageList HTTP/1.1" 200 12968
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:50 +0900] "GET /intrip/tourist/busantourist_View?UC_SEQ=1305 HTTP/1.1" 200 18172
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:50 +0900] "GET /intrip/resources/css/tourist/tourist_View.css?ver=123 HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:50 +0900] "GET /intrip/tourist/busantravel_page HTTP/1.1" 200 8241
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:51 +0900] "GET /intrip/tourist/busanfestival_PageList HTTP/1.1" 200 12119
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:52 +0900] "GET /intrip/tourist/busanfestival_View?UC_SEQ=807 HTTP/1.1" 200 13684
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:54 +0900] "GET /intrip/tourist/busantourist_PageList HTTP/1.1" 200 12968
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:54 +0900] "GET /intrip/tourist/busantourist_View?UC_SEQ=1310 HTTP/1.1" 200 17179
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:56 +0900] "GET /intrip/tourist/busanfestival_PageList HTTP/1.1" 200 12119
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:57 +0900] "GET /intrip/tourist/busanfestival_View?UC_SEQ=1062 HTTP/1.1" 200 14393
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:58 +0900] "GET /intrip/tourist/busanexperience_PageList HTTP/1.1" 200 12543
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:54:59 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:01 +0900] "POST /intrip/tourist/busanupdatesteamed3 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:02 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:03 +0900] "POST /intrip/tourist/busanupdateSuggestion3 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:05 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:09 +0900] "POST /intrip/tourist/busanreplyWrite3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:09 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 14571
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:12 +0900] "GET /intrip/tourist/busanreplyUpdateView3?UC_SEQ=1063&com_num=1 HTTP/1.1" 200 2524
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:14 +0900] "POST /intrip/tourist/busanreplyUpdate3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:14 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 14573
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:17 +0900] "POST /intrip/tourist/busanreplyWrite3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:17 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 15512
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:22 +0900] "POST /intrip/tourist/busanreplyDelete3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:22 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 14570
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:29 +0900] "GET /intrip/tourist/busanexperience_View?UC_SEQ=1063 HTTP/1.1" 200 14570
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:32 +0900] "GET /intrip/tourist/travel_page HTTP/1.1" 200 8391
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:32 +0900] "GET /intrip/resources/css/tourist/travler.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:32 +0900] "GET /intrip/resources/images/tourist/%EA%B5%AC%EB%A6%84%EB%A7%8E%EC%9D%8C.png HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:33 +0900] "GET /intrip/tourist/tourist_PageList HTTP/1.1" 200 13266
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:33 +0900] "GET /intrip/tourist/travel_page HTTP/1.1" 200 8391
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:34 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_000000000018894 HTTP/1.1" 200 15141
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:38 +0900] "GET /intrip/tourist/jejureplyUpdateView?contentsid=CNTS_000000000018894&com_num=1 HTTP/1.1" 200 2574
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:40 +0900] "POST /intrip/tourist/jejureplyUpdate HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:40 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_000000000018894 HTTP/1.1" 200 15142
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:44 +0900] "POST /intrip/tourist/jejureplyDelete HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:44 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_000000000018894 HTTP/1.1" 200 14185
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:47 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:48 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_200000000012076 HTTP/1.1" 200 14723
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:50 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_200000000013426 HTTP/1.1" 200 13460
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:51 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:51 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_200000000013307 HTTP/1.1" 200 13371
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:52 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:53 +0900] "GET /intrip/tourist/tourist_View?contentsid=CNTS_000000000018894 HTTP/1.1" 200 14185
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:55 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:56 +0900] "GET /intrip/tourist/busantourist_View?UC_SEQ=260 HTTP/1.1" 200 15797
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:55:57 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:02 +0900] "GET /intrip/tourist/busanfestival_View?UC_SEQ=407 HTTP/1.1" 200 15997
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:03 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17311
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:07 +0900] "GET /intrip/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:07 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17013
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:11 +0900] "GET /intrip/login_signup/login HTTP/1.1" 200 4767
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:14 +0900] "POST /intrip/login_signup/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:14 +0900] "GET /intrip/mainpage/main HTTP/1.1" 200 17034
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:20 +0900] "GET /intrip/mypage/mypage_renewal?id=apple HTTP/1.1" 200 9442
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:23 +0900] "GET /intrip/mypage/mypage_renewal?id=apple&curPage=2 HTTP/1.1" 200 5870
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:25 +0900] "GET /intrip/mypage/mypage_steamed_jeju?id=apple HTTP/1.1" 200 6617
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:27 +0900] "GET /intrip/mypage/mypage_steamed_BusanTravel?id=apple HTTP/1.1" 200 5900
0:0:0:0:0:0:0:1 - - [23/Aug/2022:21:56:28 +0900] "GET /intrip/mypage/mypage_steamed_jeju?id=apple HTTP/1.1" 200 6617
